x1,x2,x3,x4,x5,x6,x7,x8,target
102.18889999999999,-297.6895,XJB,MZBER,0,0,3,-4.5,0
103.4674,-286,LCV,MZBER,0,1,3,-4.5,0
112.42920000000001,-316.1639,LCV,MZBER,0,0,3,-4.5,0
103.5876,-293.56759999999997,XJB,MZBER,0,0,3,-4.5,0
115.95689999999999,-280.4304,LCV,MZBER,0,0,3,-5.5,0
50.1341,-326,SAT,MZBER,0,0,3,-7.5,0
50.1341,-326,SAT,MZBER,0,0,6,-6.5,0
119.00569999999999,-298.5032,XJB,MZBER,0,0,3,-4.5,0
117.1796,-315.2045,LCV,MZBER,0,0,4,-5.5,0
84.0324,-305.661,LCV,MZBER,0,0,6,-6.5,0
50.1341,-326,SAT,MZBER,0,0,3,-7.5,0
121.2681,-288.8866,LCV,MZBER,0,0,3,-5.5,0
137.6341,-272.59090000000003,LCV,MZBER,0,0,3,-5.5,0
100.8383,-300.6479,LCV,MZBER,0,0,3,-3.5,0
114.89439999999999,-290.3818,QKP,MZBER,0,0,4,-3.5,0
127.4068,-253.2727,SAT,MZBER,0,0,3,-3.5,0
104.78999999999999,-316.28340000000003,LCV,MZBER,1,0,3,-4.5,0
83.4674,-312.2745,LCV,MZBER,0,0,3,-6.5,0
78.1681,-307.1893,QKP,MZBER,0,0,3,-3.5,1
111.36250000000001,-284.1574,XJB,YEQA,1,0,4,-1.5,0
50.1341,-326,SAT,MZBER,0,0,6,-5.5,0
97.5418,-304.329,QKP,MZBER,0,0,4,-3.5,0
135.8484,-283.1429,SAT,MZBER,0,0,3,-7.5,0
118.92839999999998,-301.8865,LCV,MZBER,0,0,3,-6.5,0
110.13409999999999,-296,SAT,MZBER,0,0,3,-3.5,0
116.0804,-298.8018,QKP,MZBER,0,0,3,-7.5,0
132.3563,-290.4444,LCV,MZBER,0,0,3,-5.5,0
91.4384,-297.7391,SAT,MZBER,0,0,3,-6.5,0
106.0564,-288.7184,XJB,MZBER,0,0,3,-3.5,0
92.5583,-301,XJB,MZBER,0,0,4,-4.5,0
95.588599999999985,-316.9091,SAT,MZBER,0,0,3,-6.5,0
125.5727,-289.1579,LCV,MZBER,0,0,3,-3.5,0
90.134099999999989,-316,SAT,MZBER,0,0,6,-7.5,0
125.60579999999999,-282.6038,LCV,MZBER,0,0,3,-5.5,0
86.9762,-283.8947,SAT,MZBER,0,0,3,-4.5,0
104.6796,-298.7273,SAT,MZBER,0,0,3,-7.5,0
79.7259,-308.6531,LCV,MZBER,0,0,3,-5.5,0
116.06819999999999,-304.022,LCV,MZBER,0,0,3,-5.5,0
50.1341,-326,LCV,MZBER,0,0,4,-6.5,0
103.9803,-301.3846,LCV,MZBER,0,0,4,-5.5,0
50.1341,-276,SAT,MZBER,0,0,3,-7.5,0
112.0389,-311.7143,SAT,MZBER,0,0,3,-3.5,0
93.5303,-281.34590000000003,LCV,MZBER,0,0,3,-4.5,0
50.1341,-326,SAT,MZBER,0,0,6,-7.5,0
131.8732,-291.2174,LCV,MZBER,0,0,3,-4.5,0
114.73589999999999,-289.7168,LCV,MZBER,0,0,3,-3.5,0
112.42920000000001,-298.1311,LCV,MZBER,0,0,3,-6.5,0
100.13409999999999,-298.2222,SAT,MZBER,0,0,3,-6.5,0
98.134099999999989,-284,LCV,MZBER,0,0,3,-4.5,0
86.8008,-296,SAT,MZBER,0,0,3,-6.5,0
105.6897,-304.9683,XJB,MZBER,0,1,8,-4.5,1
110.89359999999999,-309.5443,LCV,MZBER,0,0,3,-7.5,0
113.17759999999998,-297.7391,SAT,MZBER,0,0,3,-6.5,0
114.25489999999999,-302.1989,XJB,MZBER,0,0,3,-5.5,0
90.134099999999989,-301,SAT,MZBER,0,0,3,-5.5,0
50.1341,-326,SAT,MZBER,0,0,3,-7.5,0
127.0572,-301,SAT,MZBER,0,0,3,-4.5,0
87.634099999999989,-303.5,SAT,MZBER,0,0,4,-4.5,0
100.13409999999999,-299.6111,SAT,MZBER,0,0,3,-7.5,0
101.3536,-311.3659,SAT,MZBER,0,0,3,-3.5,0
64.0876,-312.0465,SAT,MZBER,0,0,5,-6.5,0
50.1341,-226,SAT,MZBER,0,0,5,-5.5,0
115.74260000000001,-300.6032,LCV,MZBER,0,0,3,-4.5,0
75.8484,-286.5714,LCV,MZBER,0,0,3,-6.5,0
118.7388,-280.6512,SAT,MZBER,0,0,3,-7.5,0
81.0432,-301.1515,LCV,MZBER,0,1,3,-5.5,0
50.1341,-326,SAT,MZBER,0,0,3,-7.5,0
113.06439999999999,-305.7229,QKP,PQKE,0,0,3,-4.5,0
85.491899999999987,-312.5348,QKP,MZBER,0,0,3,-2.5,0
100.13409999999999,-312.1111,SAT,MZBER,0,0,5,-5.5,0
124.4931,-279.8462,SAT,MZBER,0,0,3,-5.5,0
101.1408,-308.5503,LCV,MZBER,0,0,6,-5.5,0
117.04589999999999,-291.4412,LCV,MZBER,0,0,3,-4.5,0
113.43,-299.0337,XJB,YEQA,0,0,3,-2.5,0
50.1341,-259.3333,SAT,MZBER,0,0,6,-1.5,0
122.13409999999999,-291.3333,LCV,MZBER,0,0,3,-3.5,0
95.4171,-290.1509,LCV,MZBER,0,0,3,-6.5,0
121.02019999999999,-293.5105,XJB,MZBER,0,0,3,-7.5,0
106.19470000000001,-290.6465,XJB,YEQA,0,0,3,-5.5,0
88.59559999999999,-301.641,LCV,MZBER,0,0,3,-5.5,0
111.42439999999999,-304.4946,LCV,MZBER,0,0,3,-3.5,0
150.1341,-251,LCV,MZBER,0,0,6,-7.5,0
77.1004,-290.0449,LCV,MZBER,0,0,6,-6.5,0
98.782699999999991,-309.7838,LCV,MZBER,0,0,3,-6.5,0
150.1341,-326,SAT,MZBER,0,0,3,-4.5,0
112.0752,-299.7186,XJB,MZBER,0,1,3,-2.5,0
97.325099999999992,-279.9326,LCV,MZBER,0,0,3,-4.5,0
104.6796,-298.7273,SAT,MZBER,0,0,3,-7.5,0
100.13409999999999,-276,SAT,MZBER,0,0,3,-6.5,0
91.474899999999991,-316.5028,LCV,MZBER,0,0,6,-1.5,0
88.9096,-303.551,LCV,MZBER,0,0,6,-6.5,0
104.45779999999999,-298.2838,XJB,MZBER,0,0,3,-1.5,0
116.80080000000001,-306,SAT,MZBER,0,0,3,-5.5,0
50.1341,-326,LCV,MZBER,0,0,3,-6.5,0
107.54149999999998,-277.8519,SAT,MZBER,0,0,3,-7.5,0
78.1341,-300,LCV,MZBER,0,0,5,-6.5,0
103.25909999999999,-288.5,LCV,MZBER,0,0,3,-2.5,0
103.4674,-286,SAT,MZBER,0,0,3,-4.5,0
103.9803,-318.3077,SAT,MZBER,0,1,3,-7.5,0
108.1986,-274.38710000000003,SAT,MZBER,0,0,3,-3.5,0
116.80080000000001,-292.6667,SAT,MZBER,0,0,6,-7.5,0
76.7298,-311.1064,LCV,MZBER,0,0,3,-7.5,0
112.966,-274.6726,LCV,MZBER,0,0,3,-2.5,0
128.3159,-298.7273,LCV,MZBER,0,0,3,-3.5,0
50.1341,-326,SAT,MZBER,0,0,5,-7.5,0
108.95759999999999,-273.0588,SAT,MZBER,0,0,3,-5.5,0
112.24859999999998,-303.9736,XJB,YEQA,0,0,5,-6.5,0
74.6796,-309.6364,LCV,MZBER,0,0,3,-3.5,0
90.979199999999992,-296.4225,LCV,MZBER,0,0,3,-6.5,0
91.8008,-276,SAT,MZBER,0,0,3,-3.5,0
120.13409999999999,-291,SAT,MZBER,0,0,6,-2.5,0
97.009099999999989,-285.375,SAT,MZBER,0,0,3,-4.5,0
102.34,-301.7353,LCV,MZBER,0,0,3,-6.5,0
98.7452,-301,LCV,YEQA,0,0,5,-6.5,0
112.13409999999999,-278,LCV,MZBER,0,0,3,-3.5,0
106.38409999999999,-276,SAT,MZBER,0,0,3,-4.5,0
133.4674,-282.4103,LCV,MZBER,0,0,3,-5.5,0
122.8614,-298.7273,LCV,MZBER,0,0,3,-5.5,0
136.1341,-292,LCV,MZBER,0,0,3,-7.5,0
95.8484,-288.8571,LCV,YEQA,0,0,3,-2.5,0
50.1341,-326,SAT,MZBER,0,0,6,-7.5,0
107.4456,-316.2141,QKP,PQKE,0,0,3,-1.5,0
86.9762,-304.9474,SAT,MZBER,0,0,6,-4.5,0
119.88589999999999,-288.5755,QKP,MZBER,0,0,3,-2.5,0
75.996199999999988,-305.3103,LCV,MZBER,0,0,4,-7.5,0
85.7663,-292.092,LCV,MZBER,0,0,3,-2.5,0
79.545899999999989,-302.4706,LCV,MZBER,0,0,3,-5.5,0
87.634099999999989,-302.5625,LCV,MZBER,0,0,3,-5.5,0
93.7602,-310.8442,XJB,MZBER,0,0,3,-4.5,0
92.518200000000007,-295.5364,LCV,MZBER,0,0,3,-5.5,0
107.1108,-274.8372,XJB,MZBER,0,0,4,-3.5,0
74.7243,-306.3279,LCV,MZBER,0,0,4,-7.5,0
103.1002,-281.5085,XJB,MZBER,0,0,3,-5.5,0
84.7495,-303.8846,LCV,MZBER,0,0,3,-5.5,0
109.225,-285.09090000000003,SAT,MZBER,0,0,3,-5.5,0
132.487,-273.0588,SAT,MZBER,0,0,3,-3.5,0
120.21719999999999,-281.5402,XJB,MZBER,0,0,3,-1.5,0
70.134099999999989,-266,SAT,MZBER,0,0,3,-5.5,0
105.6897,-300.7475,LCV,MZBER,0,0,4,-6.5,0
110.13409999999999,-319.3333,SAT,MZBER,0,0,6,-6.5,0
94.053,-303.7027,LCV,MZBER,0,0,3,-4.5,0
125.7644,-263.81510000000003,LCV,MZBER,0,0,3,-6.5,0
91.4039,-300.6032,LCV,MZBER,0,0,6,-7.5,0
107.44399999999999,-289.1579,XJB,MZBER,1,0,3,-3.5,0
82.907199999999989,-297.4286,LCV,MZBER,0,0,3,-6.5,0
50.1341,-226,SAT,MZBER,0,0,4,-7.5,0
118.744,-299.0942,XJB,MZBER,0,0,3,-4.5,0
107.0572,-278.3077,LCV,MZBER,0,0,3,-7.5,0
139.023,-281.5556,SAT,MZBER,0,0,3,-6.5,0
122.8614,-307.8182,LCV,PQKE,0,0,3,-3.5,0
68.3159,-320.0559,SAT,MZBER,0,0,3,-5.5,0
127.9119,-288.963,SAT,MZBER,0,0,3,-6.5,0
116.1891,-292.9725,LCV,MZBER,0,0,3,-5.5,0
113.43690000000001,-300.3119,LCV,MZBER,0,0,3,-6.5,0
121.2681,-300.2268,LCV,MZBER,0,0,3,-5.5,0
84.7287,-301.6757,LCV,MZBER,0,0,4,-5.5,0
95.1123,-290.1921,XJB,MZBER,0,0,3,-6.5,0
150.1341,-326,SAT,MZBER,0,0,6,-3.5,0
108.59559999999999,-298.3077,LCV,MZBER,0,0,3,-5.5,0
150.1341,-292.6667,SAT,MZBER,0,0,6,-2.5,0
94.1708,-292.9725,LCV,MZBER,0,0,3,-5.5,0
112.63409999999999,-282.25,SAT,MZBER,0,0,3,-7.5,0
97.960199999999986,-321.6522,SAT,MZBER,0,0,6,-7.5,0
119.83109999999999,-286.6061,SAT,MZBER,0,0,3,-6.5,0
103.7926,-305.2683,LCV,MZBER,0,0,3,-7.5,0
86.895999999999987,-300.9206,XJB,MZBER,0,1,3,-3.5,0
126.66470000000001,-278.0408,LCV,MZBER,0,0,3,-3.5,0
125.13409999999999,-285.375,SAT,MZBER,0,0,3,-4.5,0
114.6129,-307.8533,XJB,MZBER,0,0,3,-4.5,0
50.1341,-326,SAT,MZBER,0,0,3,-6.5,0
108.2118,-285.7137,XJB,MZBER,0,0,4,-4.5,0
100.13409999999999,-288.5,SAT,MZBER,0,0,3,-6.5,0
93.1721,-309.5443,LCV,MZBER,0,0,3,-4.5,0
103.1644,-293.4242,LCV,MZBER,0,0,3,-5.5,0
120.58859999999999,-296.4545,SAT,MZBER,0,0,3,-5.5,0
106.60470000000001,-287.1765,LCV,MZBER,0,0,3,-7.5,0
108.5412,-291.4867,LCV,MZBER,1,0,3,-7.5,0
106.60470000000001,-293.0588,LCV,MZBER,0,0,6,-2.5,0
115.7079,-294.8525,LCV,MZBER,0,0,3,-6.5,0
111.57989999999998,-308.5301,LCV,YEQA,0,0,3,-4.5,0
127.3493,-296.8861,LCV,MZBER,0,0,3,-3.5,0
50.1341,-326,SAT,MZBER,0,0,6,-7.5,0
112.63409999999999,-238.5,SAT,MZBER,0,0,3,-6.5,0
121.5627,-257.42859999999996,SAT,MZBER,0,0,3,-2.5,0
100.13409999999999,-286.7143,SAT,MZBER,0,0,3,-6.5,0
104.89599999999999,-278.381,LCV,MZBER,0,0,3,-3.5,0
50.1341,-326,LCV,MZBER,0,0,3,-7.5,0
98.5212,-316.3226,SAT,YEQA,1,0,3,-3.5,0
50.1341,-326,SAT,MZBER,0,0,3,-7.5,0
116.5102,-299.2254,XJB,MZBER,0,0,3,-7.5,0
81.7668,-288.2449,LCV,MZBER,0,0,3,-6.5,0
103.4674,-272.6667,SAT,MZBER,0,0,3,-2.5,0
90.63,-298.7273,LCV,MZBER,0,0,3,-5.5,0
112.14959999999999,-309.72090000000003,LCV,MZBER,0,0,3,-5.5,0
50.1341,-326,SAT,MZBER,0,0,3,-3.5,0
100.81899999999999,-304.0822,LCV,MZBER,0,0,3,-7.5,0
118.67339999999999,-288.9213,LCV,MZBER,0,0,3,-4.5,0
129.8216,-291.625,LCV,MZBER,0,0,3,-5.5,0
128.61509999999998,-286.7595,LCV,MZBER,1,0,3,-3.5,1
101.74699999999999,-306.6452,LCV,MZBER,0,0,3,-7.5,0
83.4674,-309.3333,SAT,MZBER,0,0,3,-3.5,0
119.99709999999999,-295.1781,LCV,MZBER,0,0,3,-5.5,0
75.9768,-313.6404,SAT,MZBER,0,0,6,-5.5,0
98.971299999999985,-277.1628,SAT,MZBER,0,0,3,-3.5,0
86.9762,-310.2105,LCV,MZBER,0,0,3,-7.5,0
112.20309999999999,-288.069,SAT,MZBER,0,0,3,-5.5,0
111.1523,-309.9,QKP,PQKE,0,0,4,-1.5,0
107.12889999999999,-292.8394,LCV,MZBER,0,0,3,-4.5,0
100.13409999999999,-226,SAT,MZBER,0,0,3,-6.5,0
135.3193,-285.2593,SAT,MZBER,0,0,3,-6.5,0
122.1771,-298.043,LCV,MZBER,0,0,3,-7.5,0
114.23669999999998,-284.9744,SAT,MZBER,0,0,3,-5.5,0
87.8153,-301.3623,XJB,MZBER,0,0,3,-6.5,0
110.3751,-307.9277,LCV,MZBER,0,0,3,-5.5,0
106.31389999999999,-305.7753,LCV,MZBER,0,0,3,-4.5,0
91.3106,-288.7451,LCV,MZBER,0,0,3,-4.5,0
89.1172,-305.661,LCV,MZBER,0,0,3,-4.5,0
115.28559999999999,-272.9697,LCV,MZBER,0,0,3,-6.5,0
65.9236,-310.2105,SAT,MZBER,0,0,3,-3.5,0
86.8625,-293.284,XJB,MZBER,0,0,3,-3.5,0
117.70169999999999,-282.7568,LCV,MZBER,0,0,3,-6.5,0
100.13409999999999,-286,SAT,MZBER,0,1,3,-7.5,0
106.1341,-291.3333,LCV,MZBER,0,0,3,-5.5,0
85.9005,-303.3723,LCV,MZBER,0,0,3,-5.5,0
116.80080000000001,-301,SAT,MZBER,0,0,3,-7.5,0
87.0653,-319.6508,QKP,MZBER,0,0,3,-6.5,0
150.1341,-326,SAT,MZBER,0,0,3,-3.5,0
102.4367,-283.8947,XJB,MZBER,0,0,3,-4.5,0
68.884099999999989,-288.5,LCV,MZBER,0,0,3,-3.5,0
89.999,-305.7297,XJB,MZBER,0,0,5,-5.5,0
111.24519999999998,-281.5556,SAT,MZBER,0,0,3,-7.5,0
116.80080000000001,-281.23810000000003,XJB,MZBER,0,0,3,-4.5,0
117.37549999999999,-277.7241,LCV,MZBER,0,0,3,-4.5,0
96.287900000000008,-299.0769,LCV,MZBER,0,0,3,-7.5,0
111.3586,-313.7551,SAT,MZBER,0,0,3,-6.5,0
50.1341,-326,SAT,MZBER,0,0,3,-1.5,0
113.4674,-306,LCV,MZBER,0,0,3,-3.5,0
104.8511,-301.4717,SAT,MZBER,0,0,3,-4.5,0
50.1341,-326,SAT,MZBER,0,0,6,-5.5,0
108.67070000000001,-291.0407,LCV,MZBER,0,0,3,-5.5,0
123.57159999999999,-286.9375,LCV,MZBER,0,0,3,-4.5,0
120.9674,-296.8333,SAT,MZBER,0,0,3,-7.5,0
102.0796,-293.57460000000003,QKP,MZBER,0,0,3,-5.5,0
75.8484,-310.2857,LCV,MZBER,0,0,5,-3.5,0
60.3382,-321.9184,SAT,MZBER,0,0,6,-6.5,0
67.068999999999988,-316.4981,XJB,MZBER,0,0,4,-5.5,0
80.9033,-295.2308,SAT,MZBER,0,0,3,-4.5,0
95.0779,-302.4045,LCV,MZBER,0,0,3,-5.5,0
109.5544,-286.0414,XJB,MZBER,0,0,3,-2.5,0
57.277,-311.7143,SAT,MZBER,0,0,6,-7.5,0
77.8053,-321.0685,LCV,MZBER,0,0,3,-7.5,0
111.2119,-285.2814,LCV,MZBER,0,0,3,-4.5,0
130.1341,-326,LCV,MZBER,0,0,3,-6.5,0
127.2877,-287.7978,XJB,MZBER,0,0,3,-3.5,0
110.13409999999999,-296,LCV,MZBER,0,0,3,-2.5,0
50.1341,-326,SAT,MZBER,0,0,6,-5.5,0
102.4068,-280.5455,SAT,MZBER,0,0,3,-4.5,0
106.2466,-293.84839999999997,XJB,MZBER,0,0,4,-3.5,0
115.54409999999999,-301.5698,QKP,PQKE,0,0,4,-3.5,0
92.3822,-287.6279,XJB,MZBER,0,0,3,-1.5,0
107.27699999999999,-297.4286,SAT,MZBER,0,0,3,-6.5,0
108.1986,-290.5161,SAT,MZBER,0,0,3,-5.5,0
92.6491,-306.8383,LCV,MZBER,0,0,3,-5.5,0
113.17759999999998,-291.2174,SAT,MZBER,0,0,3,-5.5,0
100.13409999999999,-309.3333,SAT,MZBER,0,0,3,-3.5,0
102.7657,-290.77729999999997,XJB,MZBER,0,0,3,-5.5,0
92.991199999999992,-283.1429,SAT,MZBER,0,0,3,-7.5,0
91.273299999999992,-291.1899,LCV,MZBER,0,0,3,-6.5,0
131.95229999999998,-276,SAT,MZBER,0,0,3,-6.5,0
110.8484,-286.7143,SAT,MZBER,0,0,3,-5.5,0
104.99519999999998,-295.4444,LCV,MZBER,0,1,3,-6.5,0
81.5789,-307.0198,XJB,MZBER,0,0,4,-4.5,0
100.037,-280.1748,XJB,MZBER,0,0,3,-7.5,0
105.59629999999999,-318.437,LCV,MZBER,0,0,3,-6.5,0
105.64429999999999,-290.0816,XJB,MZBER,0,0,3,-4.5,0
92.991199999999992,-326,SAT,MZBER,0,0,3,-6.5,0
101.85819999999998,-301.8621,SAT,MZBER,0,0,3,-5.5,0
94.578499999999991,-300.0741,SAT,MZBER,0,0,3,-6.5,0
50.1341,-326,SAT,MZBER,0,0,6,-5.5,0
80.497099999999989,-297.2871,XJB,MZBER,0,0,3,-5.5,0
50.1341,-326,LCV,MZBER,0,0,3,-5.5,0
106.27449999999999,-294.4211,XJB,YEQA,0,0,6,-5.5,0
116.80080000000001,-284.9744,LCV,MZBER,0,1,4,-3.5,0
97.57,-287.5385,LCV,MZBER,0,0,3,-7.5,0
107.66829999999999,-282.1644,LCV,MZBER,0,0,3,-5.5,0
106.89089999999999,-296.2703,LCV,MZBER,0,0,3,-5.5,0
79.8044,-302.9231,LCV,MZBER,0,0,3,-5.5,0
106.74259999999998,-310.788,XJB,MZBER,0,0,3,-4.5,0
107.27699999999999,-297.4286,SAT,MZBER,0,0,3,-5.5,0
86.7013,-289.2836,QKP,MZBER,0,0,3,-1.5,0
133.2802,-292.2921,LCV,MZBER,0,0,3,-5.5,0
103.4674,-276,SAT,MZBER,0,0,3,-7.5,0
110.01429999999999,-292.6667,XJB,MZBER,0,0,3,-2.5,0
83.4194,-299.3429,XJB,MZBER,0,0,3,-4.5,0
50.1341,-326,LCV,MZBER,0,0,3,-7.5,0
109.30080000000001,-298.5,LCV,MZBER,0,0,3,-6.5,0
106.2879,-281,XJB,MZBER,0,0,3,-3.5,0
100.13409999999999,-326,SAT,MZBER,0,0,3,-5.5,0
84.590099999999993,-276.1295,XJB,MZBER,0,0,3,-2.5,0
96.562699999999992,-311.7143,LCV,YEQA,0,0,3,-5.5,0
57.8264,-318.3077,LCV,MZBER,0,0,6,-6.5,0
83.02879999999999,-319.4211,SAT,MZBER,0,0,3,-3.5,0
117.7844,-293.6503,QKP,MZBER,0,0,3,-3.5,0
90.134099999999989,-306,SAT,MZBER,0,0,3,-6.5,0
70.134099999999989,-313.5,SAT,MZBER,0,0,5,-5.5,0
121.1378,-284.86,XJB,MZBER,1,0,3,-3.5,0
118.18969999999999,-290.5833,LCV,MZBER,0,0,3,-7.5,0
100.13409999999999,-297.4286,SAT,MZBER,0,0,3,-6.5,0
109.70570000000001,-281.0201,XJB,MZBER,0,0,3,-7.5,0
112.63409999999999,-288.5,SAT,MZBER,0,0,3,-4.5,0
94.770800000000008,-307.6609,XJB,MZBER,0,0,3,-3.5,0
79.6423,-306.3279,LCV,MZBER,0,0,4,-7.5,0
96.287900000000008,-317.0256,SAT,MZBER,0,0,3,-7.5,0
116.0915,-287.7021,LCV,MZBER,0,0,3,-6.5,0
105.2361,-293.3469,LCV,MZBER,0,0,3,-7.5,0
107.18929999999999,-284.2822,LCV,MZBER,0,0,3,-6.5,0
97.753099999999989,-268.8571,LCV,MZBER,0,0,3,-7.5,0
100.13409999999999,-306,SAT,MZBER,0,0,3,-2.5,0
125.13409999999999,-288.5,SAT,MZBER,0,0,4,-6.5,0
102.23939999999999,-283.8947,LCV,MZBER,0,0,3,-2.5,0
92.9385,-283.786,QKP,MZBER,0,0,3,-7.5,0
107.0961,-282.3291,LCV,MZBER,0,0,3,-7.5,0
79.8638,-304.3784,LCV,MZBER,0,0,3,-6.5,0
104.8008,-306,LCV,MZBER,0,0,3,-7.5,0
124.80079999999998,-308.6667,LCV,MZBER,0,0,3,-6.5,0
104.5155,-302.8041,XJB,MZBER,0,0,3,-5.5,0
100.13409999999999,-326,SAT,MZBER,0,0,3,-7.5,0
72.3563,-314.8889,SAT,MZBER,0,0,6,-6.5,0
98.134099999999989,-286,LCV,MZBER,0,0,3,-5.5,0
119.86939999999998,-270.8255,QKP,MZBER,0,0,3,-3.5,0
50.1341,-326,SAT,MZBER,0,0,3,-7.5,0
131.0865,-292.6667,SAT,MZBER,0,0,3,-7.5,0
118.55519999999999,-272.0526,LCV,MZBER,0,0,3,-2.5,0
50.1341,-326,SAT,MZBER,0,0,6,-5.5,0
90.285599999999988,-306.303,LCV,MZBER,0,0,3,-7.5,0
50.1341,-326,SAT,MZBER,0,0,3,-4.5,0
127.0572,-272.1538,SAT,MZBER,0,0,3,-7.5,0
70.9674,-291.2778,LCV,MZBER,0,0,3,-6.5,0
109.225,-294.1818,SAT,MZBER,0,0,5,-5.5,0
113.5795,-292.3866,XJB,MZBER,0,0,4,-5.5,0
93.99369999999999,-294.4211,LCV,MZBER,0,0,3,-5.5,0
90.134099999999989,-282,SAT,MZBER,0,0,3,-7.5,0
122.3563,-303.7778,SAT,MZBER,0,0,3,-5.5,0
123.78999999999999,-286.7527,LCV,MZBER,0,0,3,-5.5,0
91.8008,-301,LCV,MZBER,0,0,3,-4.5,0
114.3543,-292.055,LCV,MZBER,0,0,3,-5.5,0
116.80080000000001,-281.5556,SAT,MZBER,0,0,3,-6.5,0
90.2383,-303.0833,LCV,MZBER,0,0,4,-5.5,0
125.89169999999999,-265.39390000000003,LCV,MZBER,0,0,3,-2.5,0
129.6617,-268.5197,LCV,MZBER,0,0,3,-4.5,0
50.1341,-326,SAT,MZBER,0,1,3,-7.5,0
121.8322,-288.2642,LCV,MZBER,0,0,3,-7.5,0
85.199,-311.7143,LCV,MZBER,0,0,3,-6.5,0
73.6635,-314.2353,SAT,MZBER,0,0,3,-7.5,0
100.13409999999999,-292.6667,SAT,MZBER,0,0,3,-5.5,0
112.63409999999999,-296.6522,LCV,MZBER,0,0,5,-1.5,0
103.2714,-304.6275,XJB,MZBER,0,0,3,-3.5,0
104.13409999999999,-308,LCV,MZBER,0,0,3,-6.5,0
114.52799999999999,-280.5455,LCV,MZBER,0,0,3,-5.5,0
107.82639999999999,-281.7692,LCV,MZBER,0,0,3,-5.5,0
83.4674,-281.5556,SAT,MZBER,0,0,3,-5.5,0
113.4674,-289.3333,LCV,MZBER,0,0,3,-6.5,0
67.8403,-321.7746,XJB,MZBER,0,0,3,-2.5,0
69.8385,-316.1478,LCV,MZBER,0,0,3,-5.5,0
97.960199999999986,-293.8261,LCV,MZBER,0,0,5,-3.5,0
50.1341,-276,SAT,MZBER,0,0,6,-2.5,0
63.037299999999995,-280.8387,SAT,MZBER,0,0,3,-4.5,0
109.1403,-284.3851,LCV,MZBER,0,0,3,-7.5,0
100.13409999999999,-286.8696,LCV,MZBER,0,0,3,-4.5,0
107.1929,-308.9412,LCV,MZBER,0,0,3,-3.5,0
100.13409999999999,-264.3721,LCV,MZBER,0,0,3,-2.5,0
107.9553,-284.9385,XJB,MZBER,0,0,3,-3.5,0
121.5627,-326,SAT,PQKE,0,0,3,-5.5,0
87.634099999999989,-269.75,SAT,MZBER,0,0,3,-6.5,0
106.21519999999998,-308.43240000000003,LCV,MZBER,0,0,3,-6.5,0
94.8709,-315.4737,SAT,MZBER,0,0,3,-5.5,0
76.7575,-312.6883,LCV,MZBER,0,1,4,-5.5,0
50.1341,-326,XJB,MZBER,0,0,3,-3.5,0
103.4674,-309.3333,LCV,MZBER,0,0,6,-3.5,0
117.22630000000001,-300.8936,XJB,MZBER,0,0,3,-3.5,0
123.4014,-281.4455,LCV,MZBER,0,0,3,-7.5,0
122.5334,-297.1409,QKP,MZBER,0,0,3,-7.5,0
106.9968,-297.5686,LCV,MZBER,0,0,3,-5.5,0
125.13409999999999,-290.2857,SAT,MZBER,0,0,4,-3.5,0
116.80080000000001,-309.3333,SAT,MZBER,0,0,3,-7.5,0
121.81039999999999,-289.0058,LCV,MZBER,0,0,3,-4.5,0
102.2174,-303.0833,LCV,MZBER,0,0,3,-6.5,0
91.727,-274.6726,LCV,MZBER,0,0,3,-3.5,0
106.60470000000001,-284.0392,XJB,MZBER,0,0,3,-6.5,0
103.7765,-316.7285,LCV,MZBER,0,0,6,-5.5,0
90.985199999999992,-306.4255,XJB,MZBER,0,0,3,-7.5,0
120.13409999999999,-286,SAT,MZBER,0,0,3,-7.5,0
109.0382,-272.57529999999997,LCV,MZBER,0,0,5,-5.5,0
114.6078,-302.3158,LCV,MZBER,0,0,3,-6.5,0
133.4674,-267.6667,SAT,MZBER,0,0,3,-5.5,0
86.4224,-300.2336,XJB,MZBER,0,0,3,-4.5,0
96.088799999999992,-295.9029,XJB,MZBER,0,0,4,-2.5,0
97.0368,-298.5664,LCV,MZBER,0,0,6,-6.5,0
92.8008,-301.5556,XJB,MZBER,0,0,3,-4.5,0
126.80079999999998,-292.9697,XJB,MZBER,0,0,3,-1.5,0
110.5508,-305.1667,LCV,MZBER,0,0,3,-4.5,0
96.772799999999989,-304.5714,LCV,MZBER,0,0,5,-5.5,0
113.0971,-293.9012,LCV,MZBER,0,0,3,-3.5,0
120.30949999999999,-315.4737,LCV,MZBER,0,0,3,-7.5,0
107.74279999999999,-285.7826,LCV,MZBER,0,0,3,-5.5,0
50.1341,-326,SAT,MZBER,0,0,6,-6.5,0
100.13409999999999,-301,SAT,MZBER,0,0,6,-4.5,0
137.4068,-293.2727,LCV,MZBER,0,0,3,-5.5,0
130.1341,-286,SAT,MZBER,0,0,6,-5.5,0
125.13409999999999,-251,SAT,MZBER,0,0,3,-2.5,0
114.41980000000001,-301,LCV,MZBER,0,0,3,-5.5,0
50.1341,-326,SAT,MZBER,0,0,6,-7.5,0
118.72909999999999,-308.64459999999997,LCV,MZBER,0,0,3,-4.5,0
100.13409999999999,-288.5,SAT,MZBER,0,0,3,-7.5,0
